Venta_ID,Fecha,Pais,Ciudad,Canal_Venta,Categoria,Ventas,Costo,Utilidad,Margen_Utilidad,Segmento,Satisfaccion
1311,2025-01-01,Mexico,Santiago,App Movil,Oficina,2021213,1357787,663426,0.33,Corporativo,3
1312,2025-01-01,Mexico,Bogota,App Movil,Hogar,1375319,916172,459147,0.33,Corporativo,2
1313,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,3939887,2815860,1124027,0.29,Corporativo,3
1314,2025-01-01,Peru,Santiago,Tienda Fisica,Oficina,2738660,1886811,851849,0.31,Corporativo,5
1315,2025-01-01,Colombia,Lima,App Movil,Hogar,4192098,2395162,1796936,0.43,Corporativo,5
1316,2025-01-01,Peru,Bogota,App Movil,Tecnologia,1779305,974842,804463,0.45,Premium,2
1317,2025-01-01,Peru,Bogota,App Movil,Oficina,469727,388819,80908,0.17,Premium,3
1318,2025-01-01,Chile,Lima,App Movil,Tecnologia,2479570,1992811,486759,0.2,Basico,4
1319,2025-01-01,Colombia,Bogota,Tienda Fisica,Oficina,4392589,2882569,1510020,0.34,Corporativo,5
1320,2025-01-01,Chile,Lima,Tienda Fisica,Tecnologia,739945,340660,399285,0.54,Premium,4
1321,2025-01-01,Mexico,Cartagena,Ecommerce,Oficina,2854350,2028785,825565,0.29,Premium,4
1322,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,1584470,936285,648185,0.41,Premium,1
1323,2025-01-01,Chile,Cartagena,Tienda Fisica,Oficina,2404599,1717198,687401,0.29,Corporativo,3
1324,2025-01-01,Colombia,Lima,Ecommerce,Tecnologia,4680906,2234019,2446887,0.52,Corporativo,5
1325,2025-01-01,Mexico,Cartagena,Tienda Fisica,Tecnologia,1602977,1208397,394580,0.25,Basico,4
1326,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,4055528,3413995,641533,0.16,Basico,1
1327,2025-01-01,Colombia,Lima,Ecommerce,Hogar,1965047,1075507,889540,0.45,Corporativo,5
1328,2025-01-01,Colombia,Bogota,App Movil,Oficina,2198768,1449426,749342,0.34,Basico,1
1329,2025-01-01,Peru,Santiago,App Movil,Oficina,3650209,1740785,1909424,0.52,Basico,2
1330,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,496733,223910,272823,0.55,Basico,1
1331,2025-01-01,Mexico,Cartagena,Ecommerce,Tecnologia,4068224,1890412,2177812,0.54,Premium,4
1332,2025-01-01,Colombia,Lima,Ecommerce,Oficina,2348998,1695873,653125,0.28,Corporativo,2
1333,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,2511028,1710001,801027,0.32,Corporativo,4
1334,2025-01-01,Peru,Bogota,Tienda Fisica,Oficina,3692876,3102640,590236,0.16,Corporativo,5
1335,2025-01-01,Colombia,Cartagena,App Movil,Hogar,2021806,1006985,1014821,0.5,Premium,1
1336,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,304149,227838,76311,0.25,Basico,2
1337,2025-01-01,Colombia,Santiago,App Movil,Tecnologia,990066,825038,165028,0.17,Corporativo,2
1338,2025-01-01,Colombia,Lima,Tienda Fisica,Oficina,4952749,3169667,1783082,0.36,Premium,5
1339,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,1230443,567643,662800,0.54,Premium,1
1340,2025-01-01,Peru,Bogota,Tienda Fisica,Oficina,3163999,1452823,1711176,0.54,Basico,4
1341,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,2043241,1281014,762227,0.37,Corporativo,5
1342,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,3238659,2503292,735367,0.23,Basico,4
1343,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,754184,463723,290461,0.39,Corporativo,4
1344,2025-01-01,Chile,Cartagena,Ecommerce,Tecnologia,3716502,1697218,2019284,0.54,Basico,3
1345,2025-01-01,Peru,Bogota,Ecommerce,Tecnologia,4571455,3059152,1512303,0.33,Premium,1
1346,2025-01-01,Colombia,Cartagena,Tienda Fisica,Hogar,3897312,2926112,971200,0.25,Corporativo,4
1347,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,1980154,1203593,776561,0.39,Corporativo,2
1348,2025-01-01,Peru,Bogota,App Movil,Oficina,4824038,3982962,841076,0.17,Corporativo,5
1349,2025-01-01,Chile,Bogota,App Movil,Hogar,706642,429360,277282,0.39,Corporativo,4
1350,2025-01-01,Colombia,Santiago,App Movil,Hogar,2452164,1978114,474050,0.19,Premium,3
1351,2025-01-01,Colombia,Bogota,Tienda Fisica,Oficina,482506,229844,252662,0.52,Basico,2
1352,2025-01-01,Colombia,Santiago,App Movil,Tecnologia,2558748,1223413,1335335,0.52,Premium,1
1353,2025-01-01,Colombia,Lima,App Movil,Tecnologia,3640828,2935467,705361,0.19,Corporativo,4
1354,2025-01-01,Chile,Santiago,Ecommerce,Oficina,4903398,3636029,1267369,0.26,Basico,2
1355,2025-01-01,Chile,Bogota,App Movil,Hogar,4075116,2474008,1601108,0.39,Premium,3
1356,2025-01-01,Peru,Bogota,App Movil,Oficina,3872586,1903386,1969200,0.51,Premium,3
1357,2025-01-01,Mexico,Lima,Tienda Fisica,Hogar,3030662,1995237,1035425,0.34,Basico,5
1358,2025-01-01,Peru,Lima,App Movil,Hogar,1822227,1310442,511785,0.28,Basico,2
1359,2025-01-01,Colombia,Santiago,Tienda Fisica,Hogar,2699010,1825251,873759,0.32,Premium,1
1360,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,2155013,1612186,542827,0.25,Basico,3
1361,2025-01-01,Chile,Santiago,App Movil,Oficina,3117319,2270268,847051,0.27,Corporativo,5
1362,2025-01-01,Chile,Bogota,Tienda Fisica,Hogar,1356559,917359,439200,0.32,Basico,1
1363,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,1167390,624248,543142,0.47,Basico,2
1364,2025-01-01,Colombia,Bogota,Ecommerce,Oficina,3771529,2087336,1684193,0.45,Corporativo,5
1365,2025-01-01,Mexico,Cartagena,Tienda Fisica,Oficina,3448470,2299013,1149457,0.33,Premium,3
1366,2025-01-01,Peru,Bogota,Ecommerce,Tecnologia,2413367,1942826,470541,0.19,Corporativo,2
1367,2025-01-01,Peru,Lima,Tienda Fisica,Hogar,3740689,1938352,1802337,0.48,Corporativo,5
1368,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,3122365,2611321,511044,0.16,Basico,5
1369,2025-01-01,Colombia,Lima,App Movil,Hogar,960775,735056,225719,0.23,Premium,5
1370,2025-01-01,Peru,Santiago,App Movil,Tecnologia,636710,321454,315256,0.5,Premium,1
1371,2025-01-01,Peru,Cartagena,Ecommerce,Tecnologia,4115349,2951967,1163382,0.28,Basico,3
1372,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,1319460,858877,460583,0.35,Basico,4
1373,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,4108245,2686565,1421680,0.35,Premium,1
1374,2025-01-01,Chile,Lima,Ecommerce,Hogar,2889014,1979644,909370,0.31,Premium,4
1375,2025-01-01,Peru,Bogota,Tienda Fisica,Oficina,4727356,3434382,1292974,0.27,Premium,1
1376,2025-01-01,Peru,Lima,App Movil,Tecnologia,2452172,1213304,1238868,0.51,Corporativo,2
1377,2025-01-01,Chile,Cartagena,Ecommerce,Oficina,521291,347134,174157,0.33,Corporativo,2
1378,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,1482902,878675,604227,0.41,Corporativo,1
1379,2025-01-01,Colombia,Cartagena,App Movil,Tecnologia,4882305,2222601,2659704,0.54,Premium,2
1380,2025-01-01,Chile,Lima,App Movil,Hogar,3841446,2372115,1469331,0.38,Premium,5
1381,2025-01-01,Peru,Santiago,Ecommerce,Tecnologia,675054,488814,186240,0.28,Premium,2
1382,2025-01-01,Mexico,Santiago,App Movil,Tecnologia,4827325,2654887,2172438,0.45,Premium,4
1383,2025-01-01,Colombia,Santiago,Tienda Fisica,Oficina,1356069,994337,361732,0.27,Premium,5
1384,2025-01-01,Mexico,Lima,App Movil,Hogar,349758,164421,185337,0.53,Premium,1
1385,2025-01-01,Colombia,Bogota,App Movil,Oficina,2665974,1814436,851538,0.32,Basico,4
1386,2025-01-01,Chile,Santiago,App Movil,Hogar,2970925,1503627,1467298,0.49,Premium,5
1387,2025-01-01,Peru,Cartagena,App Movil,Hogar,1617269,774491,842778,0.52,Basico,1
1388,2025-01-01,Peru,Bogota,Tienda Fisica,Oficina,4582438,2747981,1834457,0.4,Basico,5
1389,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,1937040,1256122,680918,0.35,Corporativo,3
1390,2025-01-01,Mexico,Cartagena,App Movil,Hogar,798655,480948,317707,0.4,Premium,3
1391,2025-01-01,Chile,Lima,App Movil,Oficina,4030895,1837433,2193462,0.54,Corporativo,5
1392,2025-01-01,Peru,Bogota,Tienda Fisica,Hogar,3327310,2334877,992433,0.3,Basico,3
1393,2025-01-01,Chile,Cartagena,Tienda Fisica,Tecnologia,1102153,569471,532682,0.48,Corporativo,5
1394,2025-01-01,Chile,Lima,Ecommerce,Oficina,4382823,2833492,1549331,0.35,Basico,2
1395,2025-01-01,Colombia,Bogota,Ecommerce,Hogar,1850235,1273519,576716,0.31,Corporativo,4
1396,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,3403565,2136284,1267281,0.37,Premium,2
1397,2025-01-01,Chile,Cartagena,Ecommerce,Oficina,4822777,2267268,2555509,0.53,Premium,3
1398,2025-01-01,Peru,Lima,Ecommerce,Tecnologia,762130,384323,377807,0.5,Basico,3
1399,2025-01-01,Chile,Bogota,App Movil,Hogar,2749847,1758022,991825,0.36,Corporativo,1
1400,2025-01-01,Mexico,Bogota,App Movil,Oficina,4025065,3226391,798674,0.2,Premium,2
1401,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,4507904,2761344,1746560,0.39,Corporativo,1
1402,2025-01-01,Peru,Cartagena,Tienda Fisica,Oficina,1629280,769916,859364,0.53,Corporativo,1
1403,2025-01-01,Mexico,Santiago,Ecommerce,Tecnologia,167958,128283,39675,0.24,Basico,1
1404,2025-01-01,Mexico,Bogota,Tienda Fisica,Tecnologia,717124,379045,338079,0.47,Corporativo,5
1405,2025-01-01,Mexico,Lima,App Movil,Oficina,3894247,2786905,1107342,0.28,Premium,4
1406,2025-01-01,Mexico,Cartagena,App Movil,Oficina,4388793,2840749,1548044,0.35,Basico,1
1407,2025-01-01,Peru,Lima,Ecommerce,Oficina,3835267,2295840,1539427,0.4,Premium,1
1408,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,1059819,681629,378190,0.36,Corporativo,2
1409,2025-01-01,Mexico,Bogota,Ecommerce,Oficina,3717894,3092297,625597,0.17,Basico,4
1410,2025-01-01,Mexico,Lima,Ecommerce,Hogar,3672073,1949116,1722957,0.47,Corporativo,4
1411,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,2272861,1656408,616453,0.27,Basico,3
1412,2025-01-01,Peru,Cartagena,Tienda Fisica,Hogar,2318922,1656362,662560,0.29,Corporativo,3
1413,2025-01-01,Mexico,Lima,Ecommerce,Hogar,3625916,3044698,581218,0.16,Corporativo,5
1414,2025-01-01,Peru,Cartagena,Ecommerce,Tecnologia,4810433,3838491,971942,0.2,Basico,1
1415,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,3016393,1378912,1637481,0.54,Basico,5
1416,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,4883928,4130354,753574,0.15,Corporativo,1
1417,2025-01-01,Chile,Cartagena,App Movil,Oficina,3161942,1839238,1322704,0.42,Basico,3
1418,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,1750773,1261270,489503,0.28,Basico,2
1419,2025-01-01,Chile,Lima,App Movil,Hogar,4256477,2196488,2059989,0.48,Corporativo,4
1420,2025-01-01,Colombia,Cartagena,Ecommerce,Oficina,4505956,3706401,799555,0.18,Basico,5
1421,2025-01-01,Chile,Bogota,Ecommerce,Oficina,3147793,1660389,1487404,0.47,Basico,3
1422,2025-01-01,Peru,Santiago,Ecommerce,Tecnologia,2434668,1188277,1246391,0.51,Basico,3
1423,2025-01-01,Mexico,Bogota,App Movil,Oficina,172787,98603,74184,0.43,Basico,3
1424,2025-01-01,Chile,Bogota,Tienda Fisica,Tecnologia,408236,249683,158553,0.39,Premium,3
1425,2025-01-01,Colombia,Santiago,App Movil,Hogar,208319,122944,85375,0.41,Corporativo,1
1426,2025-01-01,Peru,Lima,App Movil,Oficina,1690926,917018,773908,0.46,Premium,3
1427,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,3840659,3218399,622260,0.16,Premium,5
1428,2025-01-01,Chile,Santiago,Tienda Fisica,Oficina,3700544,2549916,1150628,0.31,Basico,3
1429,2025-01-01,Mexico,Cartagena,Tienda Fisica,Oficina,2862632,1792345,1070287,0.37,Premium,5
1430,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,405385,273908,131477,0.32,Premium,3
1431,2025-01-01,Peru,Bogota,App Movil,Oficina,100194,48009,52185,0.52,Basico,2
1432,2025-01-01,Colombia,Lima,App Movil,Oficina,4128361,2840169,1288192,0.31,Basico,4
1433,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,1886274,1312053,574221,0.3,Corporativo,4
1434,2025-01-01,Chile,Santiago,Ecommerce,Tecnologia,3076429,2463923,612506,0.2,Basico,5
1435,2025-01-01,Chile,Santiago,Ecommerce,Hogar,2771674,1804411,967263,0.35,Corporativo,2
1436,2025-01-01,Chile,Cartagena,App Movil,Hogar,331531,159979,171552,0.52,Basico,4
1437,2025-01-01,Chile,Bogota,Tienda Fisica,Tecnologia,2854988,2148035,706953,0.25,Basico,4
1438,2025-01-01,Chile,Bogota,Ecommerce,Oficina,1092695,691135,401560,0.37,Corporativo,2
1439,2025-01-01,Colombia,Santiago,Tienda Fisica,Oficina,1889219,1493005,396214,0.21,Basico,1
1440,2025-01-01,Colombia,Bogota,App Movil,Oficina,1503353,1091875,411478,0.27,Premium,4
1441,2025-01-01,Peru,Lima,App Movil,Oficina,4684489,2136485,2548004,0.54,Corporativo,3
1442,2025-01-01,Colombia,Santiago,Ecommerce,Tecnologia,4230521,2475649,1754872,0.41,Basico,2
1443,2025-01-01,Mexico,Santiago,Ecommerce,Hogar,2444248,1175022,1269226,0.52,Corporativo,4
1444,2025-01-01,Peru,Santiago,App Movil,Tecnologia,3864611,3218700,645911,0.17,Premium,4
1445,2025-01-01,Peru,Lima,App Movil,Oficina,1662785,1001424,661361,0.4,Basico,2
1446,2025-01-01,Chile,Santiago,Ecommerce,Hogar,3205409,2693537,511872,0.16,Premium,1
1447,2025-01-01,Colombia,Bogota,Ecommerce,Oficina,1616039,734384,881655,0.55,Corporativo,4
1448,2025-01-01,Peru,Cartagena,Tienda Fisica,Tecnologia,1372704,1095870,276834,0.2,Basico,2
1449,2025-01-01,Mexico,Lima,App Movil,Hogar,1461736,1238504,223232,0.15,Corporativo,5
1450,2025-01-01,Peru,Bogota,App Movil,Hogar,424716,294841,129875,0.31,Corporativo,2
1451,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,1445933,1046955,398978,0.28,Basico,1
1452,2025-01-01,Mexico,Lima,Tienda Fisica,Oficina,2737740,2090172,647568,0.24,Basico,3
1453,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,2005866,1495483,510383,0.25,Premium,1
1454,2025-01-01,Mexico,Lima,Ecommerce,Tecnologia,1577724,1089353,488371,0.31,Corporativo,3
1455,2025-01-01,Peru,Lima,Tienda Fisica,Oficina,239148,201063,38085,0.16,Premium,1
1456,2025-01-01,Chile,Bogota,App Movil,Tecnologia,4197370,3391560,805810,0.19,Premium,3
1457,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,2335545,1092449,1243096,0.53,Premium,1
1458,2025-01-01,Peru,Cartagena,Tienda Fisica,Oficina,2280291,1773992,506299,0.22,Basico,3
1459,2025-01-01,Colombia,Bogota,Tienda Fisica,Hogar,3970306,2088138,1882168,0.47,Corporativo,2
1460,2025-01-01,Peru,Bogota,Ecommerce,Oficina,3638399,2328231,1310168,0.36,Basico,5
1461,2025-01-01,Colombia,Lima,Ecommerce,Hogar,4629004,3208718,1420286,0.31,Basico,4
1462,2025-01-01,Mexico,Bogota,App Movil,Tecnologia,3698163,2807817,890346,0.24,Basico,1
1463,2025-01-01,Mexico,Lima,App Movil,Oficina,4534292,2256847,2277445,0.5,Basico,2
1464,2025-01-01,Peru,Santiago,Ecommerce,Hogar,1176386,559788,616598,0.52,Premium,4
1465,2025-01-01,Mexico,Bogota,Ecommerce,Tecnologia,3559766,2463306,1096460,0.31,Basico,4
1466,2025-01-01,Colombia,Santiago,App Movil,Oficina,2876992,2303629,573363,0.2,Premium,1
1467,2025-01-01,Chile,Santiago,App Movil,Oficina,4453327,2364278,2089049,0.47,Basico,5
1468,2025-01-01,Mexico,Santiago,Tienda Fisica,Oficina,1450663,966105,484558,0.33,Corporativo,1
1469,2025-01-01,Peru,Cartagena,App Movil,Oficina,959828,473381,486447,0.51,Basico,5
1470,2025-01-01,Peru,Santiago,Tienda Fisica,Hogar,4274242,3361760,912482,0.21,Premium,4
1471,2025-01-01,Peru,Santiago,App Movil,Oficina,1394526,818359,576167,0.41,Basico,1
1472,2025-01-01,Chile,Lima,App Movil,Hogar,603608,502414,101194,0.17,Premium,4
1473,2025-01-01,Peru,Cartagena,Tienda Fisica,Hogar,630858,292802,338056,0.54,Premium,3
1474,2025-01-01,Chile,Bogota,Ecommerce,Tecnologia,1192896,720278,472618,0.4,Corporativo,1
1475,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,161859,115572,46287,0.29,Corporativo,3
1476,2025-01-01,Chile,Lima,Tienda Fisica,Tecnologia,2959195,2197769,761426,0.26,Premium,2
1477,2025-01-01,Chile,Santiago,Tienda Fisica,Tecnologia,433331,231232,202099,0.47,Basico,3
1478,2025-01-01,Mexico,Cartagena,App Movil,Oficina,3578605,2002312,1576293,0.44,Basico,3
1479,2025-01-01,Colombia,Santiago,Tienda Fisica,Tecnologia,4963255,4044469,918786,0.19,Corporativo,1
1480,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,3596863,2126162,1470701,0.41,Basico,3
1481,2025-01-01,Peru,Santiago,App Movil,Hogar,1163982,868164,295818,0.25,Basico,4
1482,2025-01-01,Colombia,Santiago,Tienda Fisica,Tecnologia,4360259,3184938,1175321,0.27,Corporativo,5
1483,2025-01-01,Mexico,Santiago,App Movil,Hogar,3974627,2985262,989365,0.25,Premium,2
1484,2025-01-01,Chile,Bogota,Ecommerce,Hogar,1627416,1266897,360519,0.22,Premium,2
1485,2025-01-01,Chile,Santiago,Tienda Fisica,Oficina,807645,625297,182348,0.23,Premium,3
1486,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,3102805,2548727,554078,0.18,Basico,1
1487,2025-01-01,Colombia,Santiago,App Movil,Hogar,1054762,634449,420313,0.4,Premium,1
1488,2025-01-01,Mexico,Santiago,Ecommerce,Oficina,422497,236563,185934,0.44,Premium,5
1489,2025-01-01,Chile,Lima,Tienda Fisica,Hogar,2965976,1503213,1462763,0.49,Basico,3
1490,2025-01-01,Mexico,Bogota,App Movil,Tecnologia,4782129,2915510,1866619,0.39,Premium,4
1491,2025-01-01,Peru,Bogota,Ecommerce,Tecnologia,1069350,882424,186926,0.17,Corporativo,4
1492,2025-01-01,Chile,Lima,Ecommerce,Tecnologia,800466,538590,261876,0.33,Premium,2
1493,2025-01-01,Peru,Lima,Ecommerce,Tecnologia,4771919,2230892,2541027,0.53,Premium,5
1494,2025-01-01,Mexico,Cartagena,App Movil,Oficina,196061,115222,80839,0.41,Corporativo,4
1495,2025-01-01,Peru,Santiago,Ecommerce,Hogar,1691910,825283,866627,0.51,Basico,4
1496,2025-01-01,Chile,Cartagena,App Movil,Hogar,2954153,1853432,1100721,0.37,Corporativo,4
1497,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,3369647,2735751,633896,0.19,Basico,5
1498,2025-01-01,Colombia,Cartagena,Ecommerce,Hogar,1598403,865920,732483,0.46,Premium,5
1499,2025-01-01,Peru,Lima,Ecommerce,Tecnologia,2860753,1551256,1309497,0.46,Premium,3
1500,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,512549,299409,213140,0.42,Premium,3
1501,2025-01-01,Peru,Bogota,Tienda Fisica,Tecnologia,3399477,1887518,1511959,0.44,Corporativo,2
1502,2025-01-01,Mexico,Bogota,Tienda Fisica,Tecnologia,3920685,2193471,1727214,0.44,Corporativo,5
1503,2025-01-01,Peru,Bogota,Tienda Fisica,Tecnologia,2785765,1969770,815995,0.29,Premium,4
1504,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,2880158,1900554,979604,0.34,Corporativo,1
1505,2025-01-01,Mexico,Cartagena,Ecommerce,Hogar,3667935,2631641,1036294,0.28,Basico,2
1506,2025-01-01,Colombia,Lima,App Movil,Hogar,1579726,1224585,355141,0.22,Basico,5
1507,2025-01-01,Chile,Bogota,App Movil,Oficina,4675312,3021544,1653768,0.35,Premium,5
1508,2025-01-01,Chile,Cartagena,Ecommerce,Hogar,571656,317569,254087,0.44,Premium,3
1509,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,164432,119165,45267,0.28,Basico,5
1510,2025-01-01,Mexico,Bogota,Ecommerce,Hogar,811098,372424,438674,0.54,Corporativo,5
1511,2025-01-01,Colombia,Lima,Tienda Fisica,Tecnologia,3660954,2537162,1123792,0.31,Basico,2
1512,2025-01-01,Colombia,Santiago,Tienda Fisica,Tecnologia,4266301,2298174,1968127,0.46,Premium,1
1513,2025-01-01,Colombia,Bogota,App Movil,Hogar,1055789,620505,435284,0.41,Premium,1
1514,2025-01-01,Peru,Lima,Ecommerce,Hogar,1194829,991544,203285,0.17,Premium,3
1515,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,1771984,1092812,679172,0.38,Corporativo,1
1516,2025-01-01,Mexico,Cartagena,Tienda Fisica,Hogar,775162,406897,368265,0.48,Premium,1
1517,2025-01-01,Chile,Cartagena,App Movil,Oficina,470533,379895,90638,0.19,Basico,1
1518,2025-01-01,Mexico,Lima,Ecommerce,Hogar,825926,634619,191307,0.23,Basico,4
1519,2025-01-01,Mexico,Bogota,App Movil,Tecnologia,395591,313336,82255,0.21,Corporativo,2
1520,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,4550511,3227451,1323060,0.29,Basico,3
1521,2025-01-01,Colombia,Lima,App Movil,Tecnologia,3018275,2136211,882064,0.29,Premium,5
1522,2025-01-01,Peru,Santiago,Tienda Fisica,Tecnologia,1604790,870453,734337,0.46,Corporativo,1
1523,2025-01-01,Peru,Cartagena,App Movil,Tecnologia,4823419,2375923,2447496,0.51,Corporativo,3
1524,2025-01-01,Colombia,Bogota,App Movil,Oficina,1649581,968813,680768,0.41,Premium,2
1525,2025-01-01,Colombia,Santiago,Ecommerce,Tecnologia,1463631,874020,589611,0.4,Basico,2
1526,2025-01-01,Mexico,Santiago,App Movil,Hogar,3347429,2008208,1339221,0.4,Corporativo,5
1527,2025-01-01,Peru,Santiago,Tienda Fisica,Tecnologia,4799077,2454845,2344232,0.49,Premium,3
1528,2025-01-01,Colombia,Bogota,Ecommerce,Tecnologia,1700818,1124062,576756,0.34,Premium,5
1529,2025-01-01,Mexico,Santiago,App Movil,Hogar,2499271,1145133,1354138,0.54,Premium,3
1530,2025-01-01,Mexico,Bogota,App Movil,Hogar,691735,455343,236392,0.34,Premium,3
1531,2025-01-01,Mexico,Santiago,Tienda Fisica,Tecnologia,1033460,723934,309526,0.3,Corporativo,2
1532,2025-01-01,Peru,Bogota,Tienda Fisica,Tecnologia,3085893,1562997,1522896,0.49,Basico,3
1533,2025-01-01,Chile,Santiago,Tienda Fisica,Hogar,1599523,941479,658044,0.41,Basico,5
1534,2025-01-01,Chile,Cartagena,Tienda Fisica,Hogar,4793000,3567949,1225051,0.26,Corporativo,4
1535,2025-01-01,Peru,Cartagena,Ecommerce,Hogar,4874395,2553981,2320414,0.48,Basico,3
1536,2025-01-01,Chile,Santiago,Tienda Fisica,Tecnologia,1682090,768139,913951,0.54,Basico,3
1537,2025-01-01,Mexico,Bogota,Tienda Fisica,Hogar,2432034,1729837,702197,0.29,Premium,3
1538,2025-01-01,Colombia,Lima,App Movil,Tecnologia,2436642,1434716,1001926,0.41,Basico,1
1539,2025-01-01,Chile,Bogota,App Movil,Oficina,760668,566273,194395,0.26,Corporativo,3
1540,2025-01-01,Mexico,Lima,Tienda Fisica,Tecnologia,4373422,3373412,1000010,0.23,Premium,2
1541,2025-01-01,Mexico,Cartagena,App Movil,Tecnologia,2919547,2291236,628311,0.22,Premium,1
1542,2025-01-01,Chile,Lima,Ecommerce,Oficina,582048,356850,225198,0.39,Basico,4
1543,2025-01-01,Colombia,Lima,Tienda Fisica,Hogar,2311584,1691740,619844,0.27,Basico,2
1544,2025-01-01,Colombia,Bogota,App Movil,Tecnologia,2499552,1258579,1240973,0.5,Basico,5
1545,2025-01-01,Chile,Cartagena,Ecommerce,Tecnologia,3977488,2641579,1335909,0.34,Basico,1
1546,2025-01-01,Mexico,Cartagena,Ecommerce,Hogar,2724355,1403010,1321345,0.49,Basico,1
1547,2025-01-01,Peru,Santiago,Tienda Fisica,Tecnologia,4008612,2815305,1193307,0.3,Corporativo,1
1548,2025-01-01,Chile,Santiago,App Movil,Tecnologia,1998814,1443553,555261,0.28,Basico,3
1549,2025-01-01,Peru,Santiago,App Movil,Hogar,786660,416433,370227,0.47,Premium,4
1550,2025-01-01,Peru,Lima,App Movil,Hogar,590938,466073,124865,0.21,Premium,3
1551,2025-01-01,Mexico,Bogota,Tienda Fisica,Oficina,3319803,2401282,918521,0.28,Premium,2
1552,2025-01-01,Chile,Lima,Ecommerce,Hogar,2487402,2085954,401448,0.16,Premium,3
1553,2025-01-01,Colombia,Santiago,Tienda Fisica,Tecnologia,239018,136906,102112,0.43,Premium,2
1554,2025-01-01,Chile,Bogota,Ecommerce,Oficina,1595410,767906,827504,0.52,Corporativo,3
1555,2025-01-01,Colombia,Bogota,Ecommerce,Oficina,3811535,2362630,1448905,0.38,Basico,4
1556,2025-01-01,Colombia,Cartagena,App Movil,Hogar,2928967,1368892,1560075,0.53,Premium,2
1557,2025-01-01,Chile,Santiago,Ecommerce,Hogar,1884946,1122897,762049,0.4,Premium,3
1558,2025-01-01,Chile,Santiago,App Movil,Oficina,1909274,1475880,433394,0.23,Premium,3
1559,2025-01-01,Peru,Santiago,App Movil,Hogar,917185,476097,441088,0.48,Basico,1
1560,2025-01-01,Chile,Santiago,App Movil,Tecnologia,3529467,2880386,649081,0.18,Basico,1
1561,2025-01-01,Peru,Lima,Tienda Fisica,Tecnologia,4676946,3246534,1430412,0.31,Basico,4
1562,2025-01-01,Mexico,Cartagena,Tienda Fisica,Oficina,1242645,799343,443302,0.36,Corporativo,5
1563,2025-01-01,Colombia,Cartagena,Tienda Fisica,Oficina,2795958,1308460,1487498,0.53,Basico,5
1564,2025-01-01,Peru,Lima,App Movil,Oficina,4154997,2142273,2012724,0.48,Basico,4
1565,2025-01-01,Peru,Bogota,App Movil,Oficina,4606352,3274226,1332126,0.29,Corporativo,3
1566,2025-01-01,Peru,Santiago,Tienda Fisica,Hogar,2623091,1381582,1241509,0.47,Basico,1
1567,2025-01-01,Peru,Lima,App Movil,Hogar,1416919,648985,767934,0.54,Corporativo,1
1568,2025-01-01,Colombia,Cartagena,App Movil,Oficina,2935012,1334451,1600561,0.55,Basico,5
1569,2025-01-01,Colombia,Santiago,Ecommerce,Hogar,758665,464146,294519,0.39,Basico,3
1570,2025-01-01,Peru,Santiago,Ecommerce,Hogar,3107347,2463527,643820,0.21,Premium,4
